County,Residency,State,Term Type,,Fall 2012,Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017,Fall 2018,Fall 2019,Fall 2020,Fall 2021
Alamance,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.10%,1.00%,1.00%,1.00%,1.00%,1.10%,1.10%,1.00%,1.10%,1.00%
Alamance,In-State,North Carolina,Fall,Student Headcount,250,246,241,262,254,282,286,271,284,245
Alexander,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Alexander,In-State,North Carolina,Fall,Student Headcount,28,28,22,22,27,30,32,32,35,37
Alleghany,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Alleghany,In-State,North Carolina,Fall,Student Headcount,11,9,36,35,11,5,4,5,2,2
Anson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Anson,In-State,North Carolina,Fall,Student Headcount,13,22,22,26,23,21,24,25,20,15
Ashe,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%,0.10%
Ashe,In-State,North Carolina,Fall,Student Headcount,13,14,12,6,6,7,14,15,15,16
Avery,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Avery,In-State,North Carolina,Fall,Student Headcount,5,6,6,6,5,7,4,8,6,7
Beaufort,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.50%,1.50%,1.50%,2.00%,1.40%,1.40%,1.50%,1.40%,1.50%,1.50%
Beaufort,In-State,North Carolina,Fall,Student Headcount,348,349,373,496,365,360,384,374,392,389
Bertie,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.30%,0.30%,0.40%,0.30%,0.30%,0.30%,0.20%,0.30%
Bertie,In-State,North Carolina,Fall,Student Headcount,64,62,76,74,91,78,78,72,63,70
Bladen,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.50%,0.70%,0.10%,0.20%,0.20%,0.20%,0.20%,0.20%
Bladen,In-State,North Carolina,Fall,Student Headcount,52,50,112,166,34,45,43,40,40,50
Brunswick,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.60%,0.60%,0.70%,0.70%,0.70%,0.80%,0.80%,0.80%,0.70%
Brunswick,In-State,North Carolina,Fall,Student Headcount,135,150,150,172,173,186,209,202,200,188
Buncombe,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.50%,0.50%,0.40%,0.40%,0.30%,0.40%,0.40%,0.40%,0.50%
Buncombe,In-State,North Carolina,Fall,Student Headcount,118,107,123,109,100,87,96,106,116,134
Burke,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.40%,0.30%,0.30%,0.30%,0.20%,0.20%,0.30%,0.30%,0.30%
Burke,In-State,North Carolina,Fall,Student Headcount,90,87,82,63,73,59,62,66,72,72
Cabarrus,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.00%,1.20%,1.30%,1.30%,1.20%,1.20%,1.10%,1.20%,1.30%,1.40%
Cabarrus,In-State,North Carolina,Fall,Student Headcount,237,282,305,320,314,303,279,304,339,362
Caldwell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%
Caldwell,In-State,North Carolina,Fall,Student Headcount,66,49,46,51,54,48,42,39,42,45
Camden,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.30%
Camden,In-State,North Carolina,Fall,Student Headcount,52,44,41,46,52,55,59,55,62,66
Carteret,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.30%,1.20%,1.00%,1.00%,1.10%,1.00%,1.10%,1.30%,1.30%,1.30%
Carteret,In-State,North Carolina,Fall,Student Headcount,305,296,254,250,272,262,284,332,330,318
Caswell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Caswell,In-State,North Carolina,Fall,Student Headcount,21,17,17,17,18,13,21,26,23,28
Catawba,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.00%,1.00%,0.90%,0.90%,0.90%,0.90%,0.80%,0.70%,0.60%,0.60%
Catawba,In-State,North Carolina,Fall,Student Headcount,228,228,221,230,225,226,210,187,168,162
Chatham,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.30%,0.30%,0.30%,0.30%,0.40%,0.40%,0.60%,0.60%
Chatham,In-State,North Carolina,Fall,Student Headcount,73,70,79,76,83,87,96,112,148,147
Cherokee,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Cherokee,In-State,North Carolina,Fall,Student Headcount,18,13,14,13,10,12,10,5,5,8
Chowan,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.20%,0.20%,0.20%,0.20%,0.30%,0.30%,0.30%,0.30%
Chowan,In-State,North Carolina,Fall,Student Headcount,76,66,58,58,62,64,69,77,80,74
Clay,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Clay,In-State,North Carolina,Fall,Student Headcount,5,8,7,3,4,3,2,2,1,6
Cleveland,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.40%,0.50%,0.40%
Cleveland,In-State,North Carolina,Fall,Student Headcount,101,122,113,128,138,138,128,111,130,112
Columbus,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.50%,0.50%,0.50%,0.50%,0.50%,0.50%,0.40%,0.40%,0.40%
Columbus,In-State,North Carolina,Fall,Student Headcount,98,107,113,124,138,130,123,111,99,104
Craven,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.60%,2.40%,2.30%,2.40%,2.40%,2.10%,2.30%,2.50%,2.40%,2.40%
Craven,In-State,North Carolina,Fall,Student Headcount,604,574,567,597,622,549,596,635,616,609
Cumberland,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.90%,3.00%,3.00%,2.90%,3.20%,3.20%,3.10%,3.20%,3.00%,2.80%
Cumberland,In-State,North Carolina,Fall,Student Headcount,674,708,737,726,809,843,807,816,794,713
Currituck,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%
Currituck,In-State,North Carolina,Fall,Student Headcount,89,88,89,110,108,97,93,103,116,109
Dare,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.80%,0.80%,0.70%,0.70%,0.60%,0.60%,0.60%,0.60%,0.60%,0.60%
Dare,In-State,North Carolina,Fall,Student Headcount,198,185,169,167,155,148,149,163,161,159
Davidson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.70%,0.70%,0.70%,0.70%,0.60%,0.70%,0.80%,0.80%,0.90%
Davidson,In-State,North Carolina,Fall,Student Headcount,132,163,182,181,168,152,187,196,207,225
Davie,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.20%,0.20%,0.30%,0.30%,0.30%,0.30%,0.30%,0.30%,0.30%
Davie,In-State,North Carolina,Fall,Student Headcount,60,56,59,68,76,71,65,79,69,64
Duplin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.60%,0.60%,0.60%,0.60%,0.50%,0.60%,0.60%,0.60%,0.70%
Duplin,In-State,North Carolina,Fall,Student Headcount,135,154,144,149,162,136,156,164,166,177
Durham,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.50%,1.70%,1.70%,1.70%,1.70%,1.70%,1.80%,1.90%,1.90%,1.90%
Durham,In-State,North Carolina,Fall,Student Headcount,349,403,413,427,448,451,453,498,503,473
Edgecombe,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.80%,0.80%,0.90%,0.90%,0.80%,0.80%,0.80%,0.70%,0.70%,0.70%
Edgecombe,In-State,North Carolina,Fall,Student Headcount,180,193,217,213,208,213,211,192,180,187
Forsyth,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.10%,2.10%,2.00%,2.20%,2.30%,2.20%,2.10%,2.20%,2.10%,2.00%
Forsyth,In-State,North Carolina,Fall,Student Headcount,489,504,492,552,577,561,539,568,561,509
Franklin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.80%,0.80%,0.80%,0.80%,0.80%,1.00%,0.90%,0.90%,1.00%
Franklin,In-State,North Carolina,Fall,Student Headcount,160,201,194,198,210,217,249,235,248,248
Gaston,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.80%,0.80%,0.90%,0.80%,0.80%,1.00%,1.00%,1.00%,0.90%,0.90%
Gaston,In-State,North Carolina,Fall,Student Headcount,195,185,210,204,211,254,266,271,236,233
Gates,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%
Gates,In-State,North Carolina,Fall,Student Headcount,51,41,41,44,51,39,48,45,59,63
Graham,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Graham,In-State,North Carolina,Fall,Student Headcount,6,2,3,3,3,3,1,3,3,1
Granville,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.60%,0.70%,0.50%,0.50%,0.40%,0.40%,0.60%,0.70%,0.70%
Granville,In-State,North Carolina,Fall,Student Headcount,154,151,158,127,126,114,113,146,186,187
Greene,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.40%,0.30%,0.40%,0.40%,0.40%,0.50%,0.50%,0.50%,0.50%
Greene,In-State,North Carolina,Fall,Student Headcount,98,101,79,100,107,107,122,134,132,123
Guilford,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.50%,2.80%,3.10%,3.50%,3.50%,3.60%,3.50%,3.70%,3.50%,3.20%
Guilford,In-State,North Carolina,Fall,Student Headcount,585,656,753,862,907,935,897,953,909,822
Halifax,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.00%,1.00%,0.90%,0.80%,0.80%,0.80%,0.70%,0.80%,0.90%,1.00%
Halifax,In-State,North Carolina,Fall,Student Headcount,233,232,227,204,201,211,186,199,237,244
Harnett,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.90%,1.00%,1.00%,1.00%,1.00%,1.10%,1.20%,1.20%,1.20%,1.10%
Harnett,In-State,North Carolina,Fall,Student Headcount,211,231,236,239,262,277,302,312,307,290
Haywood,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Haywood,In-State,North Carolina,Fall,Student Headcount,24,23,29,28,32,26,27,24,23,19
Henderson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.20%,0.20%,0.20%,0.20%,0.30%,0.30%,0.30%,0.30%
Henderson,In-State,North Carolina,Fall,Student Headcount,67,73,60,47,58,59,67,71,66,71
Hertford,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.50%,0.50%,0.50%,0.30%,0.30%,0.30%,0.40%,0.40%,0.40%
Hertford,In-State,North Carolina,Fall,Student Headcount,77,110,125,131,68,82,79,92,93,100
Hoke,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.30%,0.20%,0.30%,0.30%,0.30%,0.30%,0.40%
Hoke,In-State,North Carolina,Fall,Student Headcount,43,47,56,63,62,65,78,77,83,97
Hyde,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.20%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Hyde,In-State,North Carolina,Fall,Student Headcount,24,25,39,20,31,33,24,19,21,20
Iredell,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.00%,1.10%,1.10%,1.10%,1.00%,1.10%,1.20%,1.20%,1.20%,1.20%
Iredell,In-State,North Carolina,Fall,Student Headcount,236,259,266,264,267,293,304,304,312,304
Jackson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.00%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.00%
Jackson,In-State,North Carolina,Fall,Student Headcount,13,17,11,16,20,20,15,19,15,12
Johnston,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.40%,2.60%,2.60%,2.60%,2.70%,2.90%,3.40%,3.80%,3.80%,3.90%
Johnston,In-State,North Carolina,Fall,Student Headcount,566,618,635,650,701,765,873,973,999,993
Jones,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.10%,0.10%,0.10%,0.10%,0.10%,0.20%,0.10%,0.10%
Jones,In-State,North Carolina,Fall,Student Headcount,45,58,31,37,34,34,33,46,36,38
Lee,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.70%,0.60%,0.70%,0.70%,0.80%,0.80%,0.70%,0.70%,0.70%
Lee,In-State,North Carolina,Fall,Student Headcount,173,158,153,167,188,213,205,188,178,171
Lenoir,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.70%,1.60%,1.50%,1.40%,1.40%,1.40%,1.30%,1.30%,1.40%,1.30%
Lenoir,In-State,North Carolina,Fall,Student Headcount,394,382,370,350,368,367,344,340,365,335
Lincoln,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.30%,0.30%,0.30%,0.40%,0.30%,0.30%,0.40%,0.50%
Lincoln,In-State,North Carolina,Fall,Student Headcount,66,67,79,77,76,95,83,82,100,115
Macon,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%,0.00%,0.00%,0.10%,0.10%
Macon,In-State,North Carolina,Fall,Student Headcount,7,7,7,15,17,13,7,7,17,16
Madison,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Madison,In-State,North Carolina,Fall,Student Headcount,5,3,4,7,3,5,2,1,3,3
Martin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.70%,0.80%,0.70%,0.70%,0.70%,0.70%,0.70%,0.70%,0.70%
Martin,In-State,North Carolina,Fall,Student Headcount,173,165,183,179,171,172,179,190,185,176
Mcdowell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Mcdowell,In-State,North Carolina,Fall,Student Headcount,30,21,21,17,21,18,23,22,24,23
Mecklenburg,In-State,North Carolina,Fall,% of Total Student Headcount along County,5.30%,5.50%,5.40%,5.60%,5.60%,5.60%,5.50%,5.30%,5.50%,5.90%
Mecklenburg,In-State,North Carolina,Fall,Student Headcount,"1,259","1,296","1,305","1,392","1,443","1,467","1,425","1,364","1,438","1,492"
Mitchell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Mitchell,In-State,North Carolina,Fall,Student Headcount,7,4,9,9,7,7,9,8,5,9
Montgomery,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Montgomery,In-State,North Carolina,Fall,Student Headcount,18,15,22,28,30,35,34,28,33,26
Moore,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.60%,0.70%,0.70%,0.80%,0.70%,0.70%,0.80%,0.70%,0.80%
Moore,In-State,North Carolina,Fall,Student Headcount,142,144,162,166,193,172,179,194,195,192
Nash,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.00%,2.00%,1.90%,1.80%,1.90%,1.80%,1.90%,2.00%,2.10%,2.00%
Nash,In-State,North Carolina,Fall,Student Headcount,477,477,466,458,478,457,482,512,551,518
New Hanover,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.20%,2.30%,2.20%,2.30%,2.10%,2.20%,2.10%,2.00%,2.10%,2.10%
New Hanover,In-State,North Carolina,Fall,Student Headcount,511,534,538,566,542,568,548,527,554,533
Northampton,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%
Northampton,In-State,North Carolina,Fall,Student Headcount,62,54,44,51,62,53,50,51,52,50
Onslow,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.40%,2.40%,2.10%,1.90%,2.00%,1.80%,1.90%,2.10%,2.30%,2.50%
Onslow,In-State,North Carolina,Fall,Student Headcount,559,568,510,481,500,480,500,554,600,624
Orange,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.90%,0.90%,0.90%,0.90%,0.90%,0.80%,1.00%,1.10%,1.10%,1.10%
Orange,In-State,North Carolina,Fall,Student Headcount,220,202,207,218,229,207,249,275,279,277
