County,Residency,State,Term Type,,Fall 2012,Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017,Fall 2018,Fall 2019,Fall 2020,Fall 2021
Cleveland,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.50%,0.40%,0.30%,0.40%,0.40%,0.30%,0.40%,0.50%,0.50%
Cleveland,In-State,North Carolina,Fall,Student Headcount,28,34,30,20,26,32,20,29,34,34
Columbus,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.40%,0.50%,0.50%,0.60%,0.50%,0.50%,0.50%,0.50%,0.50%
Columbus,In-State,North Carolina,Fall,Student Headcount,28,29,34,39,43,39,38,36,35,30
Craven,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.70%,0.70%,0.70%,0.80%,0.80%,0.60%,0.70%,0.60%,0.50%
Craven,In-State,North Carolina,Fall,Student Headcount,50,48,48,52,56,56,45,46,39,33
Cumberland,In-State,North Carolina,Fall,% of Total Student Headcount along County,3.30%,3.20%,3.00%,3.00%,3.10%,3.10%,3.40%,3.40%,3.70%,3.70%
Cumberland,In-State,North Carolina,Fall,Student Headcount,254,234,210,214,221,225,237,232,245,239
Currituck,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.10%,0.00%,0.10%,0.00%
Currituck,In-State,North Carolina,Fall,Student Headcount,6,6,2,1,3,3,4,2,5,3
Dare,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.00%,0.00%,0.00%,,0.00%,0.10%,0.10%,0.10%,0.10%
Dare,In-State,North Carolina,Fall,Student Headcount,7,3,1,1,,2,4,6,8,5
Davidson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.50%,0.30%,0.20%,0.40%,0.40%,0.50%,0.50%,0.80%,0.60%
Davidson,In-State,North Carolina,Fall,Student Headcount,41,38,19,17,26,26,33,35,55,42
Davie,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,,,,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%
Davie,In-State,North Carolina,Fall,Student Headcount,1,,,,1,1,2,4,4,6
Duplin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.50%,0.40%,0.50%,0.50%,0.50%,0.60%,0.50%,0.40%,0.30%
Duplin,In-State,North Carolina,Fall,Student Headcount,42,39,30,39,36,39,40,35,27,17
Durham,In-State,North Carolina,Fall,% of Total Student Headcount along County,30.80%,30.80%,31.50%,30.60%,24.60%,22.70%,22.20%,23.80%,22.80%,22.30%
Durham,In-State,North Carolina,Fall,Student Headcount,"2,372","2,228","2,177","2,209","1,767","1,623","1,547","1,609","1,513","1,457"
Edgecombe,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.10%,1.00%,1.00%,1.00%,0.90%,1.00%,0.80%,0.70%,0.90%,1.10%
Edgecombe,In-State,North Carolina,Fall,Student Headcount,82,72,66,74,64,72,55,47,63,73
Forsyth,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.20%,2.20%,2.30%,2.30%,2.70%,2.90%,2.90%,2.90%,3.30%,3.60%
Forsyth,In-State,North Carolina,Fall,Student Headcount,169,156,159,167,194,207,202,194,221,234
Franklin,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.00%,0.90%,1.00%,0.90%,0.90%,0.80%,0.80%,1.00%,1.00%,0.90%
Franklin,In-State,North Carolina,Fall,Student Headcount,79,68,69,63,66,54,59,70,65,61
Gaston,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.70%,0.60%,0.80%,0.80%,0.80%,0.70%,0.70%,0.70%,0.70%
Gaston,In-State,North Carolina,Fall,Student Headcount,46,51,44,58,59,54,51,45,48,47
Gates,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Gates,In-State,North Carolina,Fall,Student Headcount,6,5,4,9,5,9,10,7,7,4
Graham,In-State,North Carolina,Fall,% of Total Student Headcount along County,,,,,0.00%,0.00%,,,0.00%,0.00%
Graham,In-State,North Carolina,Fall,Student Headcount,,,,,1,1,,,1,3
Granville,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.60%,1.50%,1.50%,1.50%,1.30%,1.20%,1.20%,1.30%,1.40%,1.40%
Granville,In-State,North Carolina,Fall,Student Headcount,123,105,103,108,90,84,81,89,94,90
Greene,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.20%,0.20%,0.20%,0.10%,0.10%,0.10%
Greene,In-State,North Carolina,Fall,Student Headcount,9,6,7,9,14,14,13,8,7,5
Guilford,In-State,North Carolina,Fall,% of Total Student Headcount along County,4.10%,3.90%,3.80%,4.40%,4.90%,5.40%,5.70%,5.40%,5.70%,5.80%
Guilford,In-State,North Carolina,Fall,Student Headcount,315,280,266,315,349,389,400,366,375,379
Halifax,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.90%,0.80%,0.70%,0.70%,0.90%,0.90%,0.90%,1.00%,1.00%,1.00%
Halifax,In-State,North Carolina,Fall,Student Headcount,70,58,50,50,67,63,61,65,66,64
Harnett,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.50%,0.60%,0.50%,0.70%,0.60%,0.70%,0.80%,0.80%,0.80%
Harnett,In-State,North Carolina,Fall,Student Headcount,41,38,39,34,47,45,48,53,54,51
Haywood,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%
Haywood,In-State,North Carolina,Fall,Student Headcount,8,6,3,2,2,1,2,,,1
Henderson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.20%,0.10%,0.10%,0.10%,0.10%,0.10%
Henderson,In-State,North Carolina,Fall,Student Headcount,8,6,6,6,12,10,8,6,9,5
Hertford,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.60%,0.60%,0.30%,0.50%,0.50%,0.60%,0.50%,0.60%,0.60%
Hertford,In-State,North Carolina,Fall,Student Headcount,39,40,43,25,39,36,43,36,41,42
Hoke,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.30%,0.30%,0.30%,0.30%,0.40%,0.40%,0.40%,0.50%,0.50%
Hoke,In-State,North Carolina,Fall,Student Headcount,27,19,19,22,24,28,29,29,30,32
Hyde,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Hyde,In-State,North Carolina,Fall,Student Headcount,2,2,1,2,1,3,3,3,2,3
Iredell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.30%,0.50%,0.30%,0.30%,0.40%,0.40%,0.50%,0.50%,0.60%
Iredell,In-State,North Carolina,Fall,Student Headcount,27,25,32,23,18,26,29,31,33,40
Jackson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.00%
Jackson,In-State,North Carolina,Fall,Student Headcount,3,2,1,2,2,2,3,1,5,1
Johnston,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.00%,0.90%,0.90%,0.90%,0.80%,0.90%,1.00%,1.40%,1.60%,1.50%
Johnston,In-State,North Carolina,Fall,Student Headcount,75,68,62,66,61,67,73,97,104,98
Jones,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%,0.10%
Jones,In-State,North Carolina,Fall,Student Headcount,4,6,8,7,7,9,8,4,5,7
Lee,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.50%,0.50%,0.40%,0.40%,0.40%,0.40%,0.50%,0.50%,0.50%
Lee,In-State,North Carolina,Fall,Student Headcount,27,36,36,30,30,30,30,31,35,32
Lenoir,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.70%,0.60%,0.50%,0.60%,0.50%,0.40%,0.50%,0.70%,0.90%
Lenoir,In-State,North Carolina,Fall,Student Headcount,57,48,40,39,41,39,30,33,46,57
Lincoln,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.00%,0.00%,0.10%,0.10%,0.10%,0.00%,0.10%
Lincoln,In-State,North Carolina,Fall,Student Headcount,5,4,5,3,3,4,6,5,1,4
Macon,In-State,North Carolina,Fall,% of Total Student Headcount along County,,,,,,,0.00%,0.00%,0.00%,0.00%
Macon,In-State,North Carolina,Fall,Student Headcount,,,,,,,2,2,2,2
Madison,In-State,North Carolina,Fall,% of Total Student Headcount along County,,,,0.00%,,0.00%,0.00%,,,
Madison,In-State,North Carolina,Fall,Student Headcount,,,,2,,1,2,,,
Martin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.30%,0.30%,0.40%,0.30%,0.30%,0.30%,0.30%
Martin,In-State,North Carolina,Fall,Student Headcount,15,14,12,19,20,29,20,18,21,20
Mcdowell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Mcdowell,In-State,North Carolina,Fall,Student Headcount,2,1,1,2,1,1,2,2,1,1
Mecklenburg,In-State,North Carolina,Fall,% of Total Student Headcount along County,7.20%,7.30%,6.90%,7.20%,7.40%,8.10%,8.40%,8.00%,7.70%,7.80%
Mecklenburg,In-State,North Carolina,Fall,Student Headcount,555,530,479,518,535,582,583,543,509,512
Mitchell,In-State,North Carolina,Fall,% of Total Student Headcount along County,,,,,,,,,0.00%,0.00%
Mitchell,In-State,North Carolina,Fall,Student Headcount,,,,,,,,,1,2
Montgomery,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.10%,0.10%,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.10%
Montgomery,In-State,North Carolina,Fall,Student Headcount,12,8,10,9,5,2,1,1,2,5
Moore,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.30%,0.30%
Moore,In-State,North Carolina,Fall,Student Headcount,15,13,16,13,17,17,15,16,19,20
Nash,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.20%,1.20%,1.10%,0.80%,1.20%,1.10%,1.30%,1.30%,1.40%,1.30%
Nash,In-State,North Carolina,Fall,Student Headcount,91,87,73,61,83,76,88,89,96,83
New Hanover,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.10%,0.80%,0.70%,0.70%,0.80%,0.80%,0.80%,0.90%,0.70%,0.80%
New Hanover,In-State,North Carolina,Fall,Student Headcount,86,60,48,53,55,59,55,64,49,51
Northampton,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.40%,0.40%,0.30%,0.30%,0.40%,0.40%,0.20%,0.30%,0.20%
Northampton,In-State,North Carolina,Fall,Student Headcount,31,31,31,25,24,27,29,14,17,15
Onslow,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.70%,0.60%,0.60%,0.50%,0.80%,0.80%,0.90%,1.20%,1.30%,1.30%
Onslow,In-State,North Carolina,Fall,Student Headcount,51,43,40,39,54,60,64,83,86,84
Orange,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.20%,2.30%,2.60%,2.80%,2.60%,2.60%,2.30%,2.20%,2.20%,1.90%
Orange,In-State,North Carolina,Fall,Student Headcount,170,166,182,201,187,185,163,148,145,126
Pamlico,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%
Pamlico,In-State,North Carolina,Fall,Student Headcount,10,8,8,4,5,1,1,2,2,3
Pasquotank,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.50%,0.40%,0.40%,0.40%,0.40%,0.40%,0.50%,0.50%,0.50%
Pasquotank,In-State,North Carolina,Fall,Student Headcount,29,33,28,26,30,27,27,31,32,33
Pender,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.30%,0.20%,0.30%,0.20%,0.20%,0.10%,0.10%,0.20%
Pender,In-State,North Carolina,Fall,Student Headcount,25,21,18,18,18,12,14,10,9,13
Perquimans,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.00%,0.10%,0.00%,0.00%,0.10%,0.10%,0.10%,0.10%,0.10%
Perquimans,In-State,North Carolina,Fall,Student Headcount,5,3,5,3,3,5,5,4,4,4
Person,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.80%,0.90%,0.90%,1.10%,1.00%,0.90%,1.00%,0.90%,0.90%,0.80%
Person,In-State,North Carolina,Fall,Student Headcount,58,62,64,77,69,64,69,61,59,55
Pitt,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.50%,1.50%,1.60%,1.60%,1.90%,1.70%,2.00%,1.60%,1.70%,2.00%
Pitt,In-State,North Carolina,Fall,Student Headcount,113,105,108,115,137,124,140,108,113,130
Polk,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,,,,,0.00%,,,0.00%,
Polk,In-State,North Carolina,Fall,Student Headcount,1,,,,,1,,,1,
Randolph,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.30%,0.30%
Randolph,In-State,North Carolina,Fall,Student Headcount,14,16,13,16,14,14,16,13,18,21
Richmond,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.30%,0.30%,0.30%,0.30%,0.40%,0.40%,0.30%,0.40%,0.20%,0.20%
Richmond,In-State,North Carolina,Fall,Student Headcount,20,22,21,23,29,32,24,24,15,16
Robeson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.80%,0.70%,1.00%,0.90%,0.80%,1.00%,0.90%,0.90%,0.90%,0.80%
Robeson,In-State,North Carolina,Fall,Student Headcount,62,51,66,68,54,68,65,63,63,55
Rockingham,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.30%,0.30%,0.40%,0.40%,0.50%,0.40%,0.30%,0.30%
Rockingham,In-State,North Carolina,Fall,Student Headcount,15,16,20,22,26,32,37,27,19,20
Rowan,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.40%,0.30%,0.40%,0.40%,0.40%,0.50%,0.40%,0.40%,0.50%,0.50%
Rowan,In-State,North Carolina,Fall,Student Headcount,29,25,28,32,32,37,30,30,32,31
Rutherford,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.20%,0.20%,0.20%,0.20%,0.10%,0.10%,0.10%
Rutherford,In-State,North Carolina,Fall,Student Headcount,11,7,9,13,14,12,11,10,7,5
Sampson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.40%,0.40%,0.50%,0.40%,0.40%,0.30%,0.30%,0.40%,0.40%
Sampson,In-State,North Carolina,Fall,Student Headcount,35,32,25,34,32,26,21,23,24,27
Scotland,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.40%,0.40%,0.30%,0.40%,0.40%,0.40%,0.40%,0.40%,0.40%
Scotland,In-State,North Carolina,Fall,Student Headcount,35,31,30,23,28,30,26,28,28,23
Stanly,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.10%,0.10%,0.10%,0.10%,0.10%,0.00%,0.10%,0.20%,0.20%
Stanly,In-State,North Carolina,Fall,Student Headcount,16,10,7,7,10,7,3,8,10,10
Stokes,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.10%,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%,0.10%,0.00%
Stokes,In-State,North Carolina,Fall,Student Headcount,3,4,2,2,2,4,4,4,5,3
Surry,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.10%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%
Surry,In-State,North Carolina,Fall,Student Headcount,2,2,4,1,1,1,3,4,4,5
Swain,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,,0.00%,,,,0.00%,0.00%
Swain,In-State,North Carolina,Fall,Student Headcount,1,1,1,,1,,,,2,1
Transylvania,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Transylvania,In-State,North Carolina,Fall,Student Headcount,2,3,3,2,1,1,2,1,1,1
Tyrrell,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%,0.00%
Tyrrell,In-State,North Carolina,Fall,Student Headcount,1,2,1,1,2,3,5,4,4,3
Union,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.50%,0.50%,0.50%,0.50%,0.60%,0.60%,0.70%,0.60%,0.70%
Union,In-State,North Carolina,Fall,Student Headcount,46,39,36,39,39,41,41,47,38,44
Vance,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.20%,1.50%,1.30%,1.50%,1.70%,1.70%,1.50%,1.40%,1.30%,1.00%
Vance,In-State,North Carolina,Fall,Student Headcount,96,105,91,105,123,118,107,95,83,64
Wake,In-State,North Carolina,Fall,% of Total Student Headcount along County,18.20%,19.00%,19.20%,19.50%,19.10%,19.30%,19.00%,18.80%,18.20%,18.40%
Wake,In-State,North Carolina,Fall,Student Headcount,"1,403","1,378","1,327","1,407","1,372","1,376","1,323","1,271","1,204","1,201"
Warren,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.50%,0.60%,0.50%,0.50%,0.60%,0.50%,0.40%,0.50%,0.40%,0.50%
Warren,In-State,North Carolina,Fall,Student Headcount,38,40,35,38,41,37,28,32,26,30
Washington,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.20%,0.30%,0.30%,0.30%,0.20%,0.20%,0.30%
Washington,In-State,North Carolina,Fall,Student Headcount,18,18,14,17,19,18,18,16,16,21
Watauga,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%
Watauga,In-State,North Carolina,Fall,Student Headcount,1,2,3,3,1,1,1,6,5,4
Wayne,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.80%,0.90%,1.00%,0.80%,0.90%,0.90%,1.10%,1.10%,0.90%,1.00%
Wayne,In-State,North Carolina,Fall,Student Headcount,61,68,70,59,66,65,75,71,63,62
Wilkes,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.10%,0.10%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%
Wilkes,In-State,North Carolina,Fall,Student Headcount,1,3,4,4,2,1,3,2,7,4
Wilson,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.60%,0.60%,0.50%,0.70%,0.60%,0.80%,0.90%,1.00%,1.10%,1.10%
Wilson,In-State,North Carolina,Fall,Student Headcount,49,41,37,50,45,56,63,70,72,69
Yadkin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.00%,0.00%
Yadkin,In-State,North Carolina,Fall,Student Headcount,2,1,3,2,1,2,2,4,2,3
Yancey,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,0.00%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Yancey,In-State,North Carolina,Fall,Student Headcount,1,1,,,1,1,1,3,2,2
Unknown NC,In-State,North Carolina,Fall,% of Total Student Headcount along County,,,,,2.90%,2.40%,2.00%,0.80%,0.70%,0.50%
Unknown NC,In-State,North Carolina,Fall,Student Headcount,,,,,206,171,142,52,44,34
